BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
2409,Ronald Combs,26,male,4308.03
2410,Amber Bennett,26,female,6841.12
2411,Hunter Mercado,17,male,10660.18
2412,Michael Williams,57,male,10849.41
2413,Sarah Reynolds,43,female,8946.18
2414,Jeremy Ruiz,17,male,3848.0
2415,Ronald Rodriguez DDS,19,male,10363.1
2416,Carlos Castro,13,male,7825.47
2417,Lauren Cantu MD,20,female,3944.25
2418,Chad Perry,13,male,8601.22
2419,Abigail Mathis,33,female,4269.4
2420,Jennifer Herrera,25,female,6422.63
2421,Kenneth Roberson,20,male,5513.55
2422,Lisa Blevins,55,female,7857.49
2423,William Smith MD,31,male,4761.85
2424,Lauren Hill,62,female,6130.97
2425,Grace Lopez,50,female,3566.43
2426,Dr. Laura Smith DVM,28,female,8459.54
2427,Ronald Hall,19,male,10158.1
2428,Katrina Griffin,60,female,5033.66
2429,Carmen Castaneda,69,female,8180.42
2430,Mark Ray,16,male,6942.77
2431,Ms. Barbara Hernandez,72,female,3647.45
2432,Kelly Wilson,12,male,5000.11
2433,Hunter Bell,39,male,8981.18
2434,Ashley Conner,39,female,5215.83
2435,Samantha Stone,65,female,3682.63
2436,Marcus Osborne,75,male,10169.01
2437,Lisa Chen,47,female,8916.72
2438,Brian Fletcher,66,male,4121.6
2439,Carrie Thomas,13,female,10683.63
2440,Brianna Green,66,female,10129.76
2441,Joseph Stone,21,male,4106.47
2442,Sierra Carter,46,female,3654.98
2443,Courtney Carlson,51,female,6111.07
2444,Nicole Barry,38,female,7869.42
2445,Heidi Smith,18,female,5913.22
2446,Adam Spencer,58,male,8441.43
2447,Marvin Miranda,72,male,9036.22
2448,Ray Young,54,male,4934.95
2449,Rodney Trujillo,48,male,4530.13
2450,Nathan Garcia,68,male,4883.64
2451,Travis Wright,66,male,5198.83
2452,Jeremiah Ibarra,39,male,3838.75
2453,Ashley Peters,42,female,9576.96
2454,Debbie Terrell,75,female,6319.87
2455,Christopher Spence,21,male,6745.3
2456,Amy Cardenas,36,female,3553.33
2457,Mr. Kevin Durham,74,male,10095.97
2458,James Garrison,66,male,8901.45
2459,Adam Copeland,73,male,8686.02
2460,Daniel Khan,42,male,10138.9
2461,Cole Cabrera,43,male,6221.93
2462,Nathan Raymond,73,male,5679.53
2463,Kevin Wright,62,male,7198.85
2464,Jessica Mullins,24,female,6423.96
2465,Richard Gomez,52,male,9976.21
2466,Timothy Rodriguez,42,male,5014.49
2467,William Sparks,35,male,7423.34
2468,Jeffery Gutierrez,22,male,9628.18
2469,Julie Rogers,42,female,3672.87
2470,Keith Jackson,30,male,3608.79
2471,Eric Horn,13,male,4708.26
2472,Abigail Pham,48,female,6991.04
2473,Jeffrey Castillo,59,male,10226.12
2474,Sandra Williams,58,female,10187.51
2475,Sarah Rowe,13,female,8756.98
2476,Felicia Hill,15,female,9504.29
2477,Andres Nichols,32,male,4624.69
2478,Jennifer Mccann,53,female,8439.99
2479,Tony Daniels,56,male,10774.89
2480,Ann Harris,46,female,7940.74
2481,Caitlin Franklin,22,female,3527.81
2482,Felicia Powell,57,female,8258.81
2483,Thomas Reeves,37,male,7950.52
2484,Amanda Butler,68,female,9160.89
2485,Matthew Hernandez,62,male,6516.76
2486,Michael Vasquez,72,male,3587.83
2487,Heather Brown,58,female,9902.82
2488,Dillon Ruiz,26,male,7507.27
2489,Ryan Galvan,39,male,5878.06
2490,Brendan Anderson,17,male,9685.6
2491,Daniel Walker,19,male,3625.76
2492,Justin Cordova,63,male,8256.88
2493,Tanya Hicks,45,female,3981.1
2494,Benjamin Jensen,34,male,10839.1
2495,Evan Montgomery,64,male,5448.37
2496,Sierra Ward,17,female,7114.16
2497,Kenneth Castaneda,43,male,10805.12
2498,Eric Perry,41,male,3797.05
2499,Benjamin Moreno,33,male,5457.77
2500,Jesus Tucker,13,male,5620.7
2501,Katie Williams,36,female,3550.13
2502,Christine Holmes,22,female,8057.47
2503,Elizabeth Hansen DVM,13,female,7388.46
2504,Thomas Clark,35,male,3964.49
2505,Kelly Johnson,23,female,7793.36
2506,Jennifer Evans DDS,18,female,7881.28
2507,Tanya Parsons,67,female,3667.76
2508,Angel Howell,33,female,4329.75
2509,Trevor Lyons,59,male,9388.95
2510,Craig Miller,25,male,8694.71
2511,Mark Wagner,66,male,10077.69
2512,Vanessa Donovan,68,female,4296.42
2513,Leah Clark,31,female,7158.75
2514,Ashley Murphy,69,female,9845.93
2515,Amber Black,61,female,6263.66
2516,Ronald Dillon,73,male,8821.63
2517,Elizabeth Whitaker,36,female,10633.32
2518,Thomas Martinez,24,male,3636.31
2519,Elizabeth Harris,55,female,7844.53
2520,Peter Boyd,28,male,3695.67
2521,Ronald White,37,male,3785.76
2522,Deborah Hickman,41,female,6316.99
2523,Joseph Brown,12,male,3831.22
2524,Nicholas Tate,18,male,4605.61
2525,Alejandro Small,47,male,6894.8
2526,Matthew Herman,52,male,8255.58
2527,Donald Dixon,47,male,7779.72
2528,Dr. Casey Nelson,42,female,7847.64
2529,Julia Zimmerman,71,female,8174.33
2530,Jimmy Allen,60,male,5852.5
2531,Danielle Jimenez,32,female,8954.6
2532,Shannon Nunez,39,female,9450.83
2533,Amy Roberts,36,female,7720.57
2534,Kathy Mcgrath,64,female,9966.78
2535,Matthew Flores,38,male,9114.4
2536,Jonathan Lyons,46,male,6838.14
2537,Bryan Thompson,54,male,3995.84
2538,Matthew Jimenez,17,male,3849.97
2539,Kimberly Ruiz,59,female,7169.62
2540,Kevin Murray,32,male,9328.71
2541,Jeremy Jackson,43,male,9677.03
2542,Duane Frey,27,male,10348.27
2543,Danny Sanchez,67,male,7146.98
2544,Brittany Howard,70,female,5109.03
2545,George Buckley,66,male,3919.3
2546,Laura Bryant,29,female,8572.86
2547,Lisa Wallace,55,female,3688.95
2548,Edward Vaughn,63,male,7890.4
2549,Keith Hodges,35,male,6217.03
2550,Amber Martinez,36,female,7528.3
2551,James Barber,61,male,3719.18
2552,Elizabeth Osborn,35,female,4678.26
2553,Carl Torres,34,male,6790.79
2554,Jeffrey Valdez,21,male,8374.35
2555,Sarah Bell,75,female,4135.26
2556,Kimberly Jimenez,18,female,7590.68
2557,Kimberly Hubbard,49,female,10870.97
2558,Caleb Bishop,22,male,6500.1
2559,Christine Adkins,64,female,5936.31
2560,Michele Ramsey,65,female,10341.38
2561,Joseph Woods,57,male,4382.53
2562,Jennifer Cook,13,female,4873.11
2563,Heather Peterson,48,female,9363.68
2564,Julie Bryant,43,female,8684.1
2565,Harold Le,72,male,8084.32
2566,Carmen Gibson,27,female,7581.54
2567,Mrs. Sarah Moore,68,female,7782.66
2568,David Neal,46,male,3636.57
2569,Steven Fry,51,male,7535.75
2570,Veronica Patton,16,female,7046.48
2571,Thomas Gonzalez,30,male,7283.66
2572,Sarah Holmes,55,female,7643.38
2573,Leah Williams,39,female,6555.92
2574,Amy Martin,42,female,4392.21
2575,Robert Becker Jr.,22,male,8242.68
2576,Jessica Freeman,14,female,8658.97
2577,Tamara Williams,14,female,3722.57
2578,Natalie Ball,52,female,7425.68
2579,Edgar Sanchez,31,male,8182.46
2580,Jonathan Petersen DDS,69,male,5612.87
2581,Sandra Johnson,62,female,10119.2
2582,Dr. Richard Morris,21,male,4196.49
2583,Christopher Hanna,38,male,7955.22
2584,Joshua Fields,41,male,6172.29
2585,Haley Mora,69,female,9259.04
2586,Mario Perkins,51,male,7541.97
2587,Amanda Brewer,26,female,6627.53
2588,Frank Jones,67,male,8285.51
2589,Eric Smith,65,male,9707.66
2590,Gregory Wood,41,male,9777.16
2591,Amy Greene,38,female,9294.29
2592,Brian Collins,31,male,3910.01
2593,Ashley Pratt,15,female,7418.47
2594,Tracy Greene,41,female,5809.87
2595,Lucas Myers,45,male,7371.05
2596,Gregory Torres,20,male,4348.95
2597,James Knight,62,male,5320.03
2598,Melissa Smith,56,female,3552.42
2599,Peter Williams,70,male,4123.3
2600,Lisa Meza,19,female,6521.34
2601,Tiffany Mora,72,female,7804.77
2602,Jodi Garcia,19,female,4811.91
2603,David Gonzales,71,male,6717.85
2604,Jason Greene,40,male,7778.23
2605,Jacqueline Lopez,26,female,8162.11
2606,Kenneth Carter,33,male,6518.33
2607,Karen Fischer,18,female,8777.66
2608,Dylan Ford,41,male,10106.88
2609,Ryan Cook,64,male,7503.99
2610,Diana Conway,32,female,5705.39
2611,Lauren Mendez,56,female,4508.25
2612,Angel Hernandez,49,female,4030.79
2613,Justin White,27,male,10791.29
2614,Karl Miller,22,male,4013.29
2615,Regina Miller,56,female,8538.22
2616,Alejandro Davis,72,male,6332.99
2617,Walter Ortiz,55,male,10393.54
2618,Eric Hernandez,45,male,10005.04
2619,Derek Clark,45,male,10272.95
2620,Kayla Fowler,59,female,9305.87
2621,Logan Barber,25,male,8769.79
2622,Shannon Robinson,35,female,9641.34
2623,Joy Long,71,female,3722.99
2624,Joseph Thompson,39,male,10038.76
2625,Mary Johnston,18,female,6716.71
2626,Kimberly James,29,female,5298.85
2627,Chelsea Morton MD,56,female,6053.05
2628,Amy Nguyen,20,female,3778.37
2629,Heather Ferguson,16,female,5693.27
2630,Karla Brown,59,female,7417.39
2631,David Gaines,31,male,7634.29
2632,Nicole Lee,37,female,6896.12
2633,Jessica Smith,68,female,10559.63
2634,Mr. Stephen Butler,25,male,10756.0
2635,Vernon Kelly,59,male,7639.72
2636,Bryan Evans,21,male,7784.9
2637,Jennifer Jones,32,female,5122.53
2638,Jonathan Coleman,75,male,4318.36
2639,Deborah Palmer,70,female,6709.2
2640,Brooke Elliott,65,female,4384.94
2641,Sherry Hoffman,63,female,10919.69
2642,Michele Parker,17,female,5531.83
2643,Bobby Cortez,19,male,8607.85
2644,Ronald Nguyen,51,male,10925.07
2645,Brenda Santos MD,69,female,3901.85
2646,Catherine Jordan,49,female,7325.36
2647,Christopher Henderson,15,male,5256.7
2648,Travis Flowers,47,male,7873.87
2649,Kayla Davis,63,female,6297.63
2650,Tracie Mitchell,46,female,9775.98
2651,Vanessa Day,28,female,4836.41
2652,Mark Young,22,male,5195.47
2653,Brendan Stewart,64,male,10787.04
2654,Kathy Garcia,48,female,4608.63
2655,Christian Hardy,58,male,6942.93
2656,John Morgan,18,male,9924.97
2657,Natalie Perez,44,female,4455.41
2658,Jacob Hall,56,male,10524.99
2659,Leslie Delacruz,66,female,5649.77
2660,Charles Nichols,47,male,4764.89
2661,Steven Spencer,56,male,6370.75
2662,Margaret Mosley,39,female,9664.19
2663,Erica Baird,40,female,4686.89
2664,Megan Marks,15,female,9173.63
2665,Ronald Lambert,13,male,5340.74
2666,Terri Donovan,51,female,3604.54
2667,Dustin Owen,39,male,5336.65
2668,Tonya Ward,22,female,6944.88
2669,Theresa Jimenez DDS,49,female,3939.7
2670,Mr. Paul Quinn,20,male,4109.63
2671,Misty Lawson,66,female,7862.73
2672,Sarah Dominguez,57,female,3543.42
2673,Brandi Payne,59,female,7825.4
2674,Eric Scott,52,male,6047.79
2675,James Torres,39,male,9969.23
2676,Anna Gallegos,61,female,7512.85
2677,Margaret Carlson,21,female,9082.86
2678,Deanna Williams,38,female,5717.99
2679,Nathaniel Nelson,42,male,5396.21
2680,Yolanda Ramirez,55,female,3589.72
2681,Matthew Brown,70,male,8725.3
2682,Stephanie Grimes,57,female,9995.39
2683,Shawn Taylor,39,male,5999.63
2684,Mary Walker DDS,52,female,8560.71
2685,Ann Mitchell,48,female,4079.36
2686,Thomas Jones,46,male,5328.46
2687,Sherry Taylor,75,female,3543.27
2688,Dale Rivera,22,male,5543.63
2689,Evelyn Riley,12,female,9652.11
2690,Tiffany Buchanan,27,female,4278.55
2691,James Cook,71,male,6011.43
2692,Susan Reed,71,female,10884.08
2693,Brandy Contreras,68,female,6281.5
2694,Jennifer Stevens,46,female,4687.62
2695,John Contreras,17,male,5068.18
2696,Nancy Robinson,55,female,7424.09
2697,April Dixon DVM,38,female,10162.05
2698,Joshua Nunez,75,male,10380.6
2699,Elizabeth Banks,48,female,6100.31
2700,Lindsey Jones,38,female,7224.78
2701,Patrick Tran,49,male,7584.88
2702,Joshua Arnold,52,male,7757.48
2703,Matthew Booth,51,male,5818.79
2704,Angela Harris,72,female,10226.84
2705,Michael Hayes,47,male,7358.4
2706,Ann Clark,50,female,7726.41
2707,Mallory Kim,47,female,4214.71
2708,John Potts,65,male,10693.56
2709,Amber Rice,23,female,6444.39
2710,Ashley Patterson DDS,58,female,7675.64
2711,Gina Woods,50,female,4270.78
2712,Kimberly Williams,57,female,6619.4
2713,Cody Bond,14,male,4322.26
2714,Kenneth Pope,75,male,5479.46
2715,Donald Watkins,18,male,5372.28
2716,Preston Strickland,46,male,4681.58
2717,Edward Owens,54,male,4766.57
2718,Amber Montgomery,41,female,8523.21
2719,Vanessa Barnes,72,female,8879.96
2720,Julie White,56,female,10178.06
2721,Lindsay Carter,61,female,3741.24
2722,Brian Paul,74,male,10305.63
2723,Katherine Oliver,16,female,3606.2
2724,Kelly Mcdowell,57,female,5315.89
2725,Heidi Lee,12,female,8725.74
2726,David Medina,73,male,8058.43
2727,Jennifer Hall,24,female,5822.63
2728,Stephen Ball,25,male,7262.68
2729,Brian Miles,60,male,9331.64
2730,Jose Hodges,27,male,5763.9
2731,Kimberly Norris,40,female,6851.06
2732,William Frazier,22,male,6969.89
2733,Joshua George,65,male,10936.06
2734,Michael Willis,75,male,6461.28
2735,Michael Walker,43,male,9289.4
2736,Steven Hines,70,male,7784.92
2737,John Jacobs,60,male,10186.81
2738,Melinda Morris,28,female,6486.92
2739,James Hernandez,14,male,6918.08
2740,Michael Herrera,31,male,10473.59
2741,Whitney Wright,70,female,3776.87
2742,Marcia Mcfarland,66,female,6967.05
2743,Heidi Day,14,female,3685.33
2744,John Sutton,12,male,4748.28
2745,Paul Jordan,43,male,7554.19
2746,Michael Stone,39,male,8447.72
2747,Rachel Jones,45,female,9253.99
2748,James Johnson,25,male,8946.52
2749,Jason Snyder,66,male,5590.61
2750,Lisa Johnson,46,female,7493.52
2751,Melissa Holland,66,female,10308.71
2752,Danny Walker,43,male,9683.23
2753,Samuel Miranda,67,male,9402.32
2754,Daniel Harris,21,male,6723.37
2755,Kristen Odom,36,female,5605.64
2756,Connor Fernandez,19,male,8851.04
2757,Crystal Chavez,60,female,3557.83
2758,Alexis Parker,49,female,5400.57
2759,Margaret Hampton,72,female,4662.19
2760,Michelle Gonzales,22,female,6389.23
2761,Krista Harris,51,female,3785.7
2762,John Cook,34,male,8525.69
2763,Christopher Bautista,31,male,10769.73
2764,Kenneth Avila,42,male,6160.27
2765,Stephen Johnston,15,male,5003.3
2766,Diana Moore,20,female,7967.15
2767,Randy Gardner,26,male,10991.26
2768,Eric Harvey,40,male,4551.04
2769,Carl Glover,71,male,4819.86
2770,Amanda Mcintyre,26,female,4686.06
2771,Glen Escobar,47,male,6746.47
2772,Morgan Hughes,74,female,10672.91
2773,Brian Carlson,51,male,8206.69
2774,Veronica Johnson,61,female,4767.78
2775,Ryan Bentley,44,male,7628.4
2776,Sarah Thomas,61,female,5075.35
2777,Ethan Watson,54,male,7066.91
2778,James Mcguire,66,male,5745.47
2779,Lori Hall,28,female,7901.44
2780,Lori Williams,43,female,7116.91
2781,Amy Henry,13,female,7021.08
2782,Kevin Merritt,47,male,3948.41
2783,Kelly Brewer,13,female,6529.82
2784,Shane Quinn,58,male,5773.08
2785,John Gomez,28,male,6876.2
2786,Danielle Gonzalez,70,female,10164.85
2787,Erik Melton,53,male,4913.15
2788,Erica Andersen,65,female,7352.88
2789,Christopher Brewer,40,male,7727.68
2790,Patrick Price,75,male,10179.03
2791,Stephen Clayton,33,male,6623.78
2792,Kristen Jennings,41,female,4231.93
2793,Valerie Rivera,52,female,7109.61
2794,James Gray,47,male,5447.71
2795,Jamie Lewis,64,female,10682.97
2796,Karen King,41,female,9205.46
2797,Susan Santiago,12,female,9647.08
2798,Ashley Hill,48,female,6089.75
2799,Lisa Jacobs,31,female,7934.32
2800,Rebecca Jones,56,female,8780.88
2801,John Howard,56,male,9036.98
2802,Melissa Smith,35,female,5783.71
2803,Christopher West Jr.,24,male,10801.7
2804,Beth Turner,75,female,4037.73
2805,Jennifer Jordan,71,female,3545.99
2806,Johnny Martinez,50,male,3866.13
2807,Nicholas Holloway,38,male,9589.69
2808,Katie Daniels,16,female,5285.85
2809,Kim Hanson,31,female,6648.11
2810,James Miller,24,male,10780.66
2811,Tony Williams,50,male,8321.3
2812,Erica Mitchell,74,female,3776.96
2813,Michelle Wolf,67,female,3637.03
2814,Heather Robinson,55,female,8623.86
2815,Rhonda Obrien,67,female,4123.82
2816,Ashley Marshall,28,female,8538.26
2817,James Morris,59,male,3864.14
2818,Amy Miller,73,female,3629.74
2819,Gabriella House,27,female,5914.41
2820,Jennifer Anderson,23,female,10139.13
2821,Wendy Ochoa,70,female,4816.16
2822,Leslie Adams,55,female,9146.75
2823,John Weaver,74,male,9986.76
2824,Anthony Gutierrez,43,male,8091.54
2825,Nicholas Jordan,34,male,8499.54
2826,Andre Martin,39,male,6617.79
2827,Julie Mays,44,female,4229.33
2828,Daniel Weeks,64,male,8711.34
2829,Marissa Parker,57,female,6388.9
2830,Kimberly Garcia,57,female,9342.39
2831,Matthew Gardner,54,male,4559.16
2832,Jim Skinner,67,male,10565.72
2833,Michael Campbell,37,male,8253.53
2834,Leslie Green,62,female,7769.41
2835,Joseph Gibson,39,male,4217.28
2836,Ryan Franklin,47,male,7004.25
2837,Gregory Gilbert,42,male,10343.38
2838,Rick Thomas,73,male,4400.25
2839,Angelica Armstrong,16,female,8595.04
2840,Regina Hicks,71,female,8739.58
2841,John Miller,72,male,7412.92
2842,Alexandra Barron,69,female,3746.88
2843,Dylan Frederick,33,male,3682.73
2844,Ryan Williams,14,male,9334.96
2845,Matthew Rivera,53,male,8235.07
2846,Brittany Castaneda,70,female,10612.24
2847,Dustin Rodriguez,61,male,7586.8
2848,Jordan Marshall,59,male,9935.52
2849,Carol George,58,female,4704.27
2850,Gregory Fields,30,male,10731.87
2851,Lawrence Moore,22,male,10044.59
2852,Jason Stephens,16,male,5345.8
2853,Eddie Estrada,53,male,6858.47
2854,Emily Armstrong,22,female,7692.63
2855,Valerie Bennett,33,female,6733.81
2856,Lori Nunez,67,female,8915.39
2857,Anthony Travis,23,male,3739.84
2858,Shelby Ortega,62,female,4008.14
2859,Drew Palmer,33,male,10283.46
2860,Madison Gibson,67,female,6374.65
2861,Adrienne Contreras MD,69,female,6261.98
2862,Carol Fischer,43,female,10851.72
2863,Peter Richards,70,male,7488.25
2864,Rachel Grant,43,female,5666.12
2865,Alisha Ortiz,30,female,10101.83
2866,Lisa Edwards,61,female,7628.66
2867,Robert Martin,23,male,6814.03
2868,Raymond Reynolds,27,male,4627.03
2869,Nicholas Hines,30,male,6060.2
2870,Paul Rosales,56,male,10001.43
2871,Kathleen Oconnor,24,female,8177.17
2872,Mrs. Kristen Tanner,30,female,4590.32
2873,John Green,28,male,4633.92
2874,Tyler Barry,39,male,6155.65
2875,Marc Meyers,46,male,7471.45
2876,Carl Duran,27,male,7521.91
2877,Adam Franklin,69,male,7192.81
2878,Luis Melton,51,male,10097.39
2879,Jorge Davis,30,male,9934.62
2880,David Kidd,18,male,6924.26
2881,Brittney Wood,64,female,9115.45
2882,Jessica Day,40,female,6027.24
2883,Gina Martinez,18,female,8319.42
2884,Kelly Fritz,58,female,3938.92
2885,Julia Edwards,67,female,6699.27
2886,Justin Butler,67,male,9252.94
2887,Kevin Wilkinson,65,male,4355.21
2888,Christopher Raymond,26,male,3921.41
2889,Karen Patterson,69,female,5445.23
2890,Michael Gonzalez MD,29,male,4549.8
2891,Vincent Cabrera,48,male,8035.68
2892,Tamara Shaw,43,female,9009.23
2893,Lori Jacobson,25,female,6680.7
2894,Maria Smith,15,female,10568.42
2895,Diana Rodriguez,50,female,6791.69
2896,Kyle Arellano,74,male,4804.13
2897,Melissa Snyder,18,female,10554.47
2898,Tina Perry,25,female,5233.91
2899,Shelly Nelson,71,female,4927.31
2900,Allison Parrish,46,female,5483.66
2901,Brittney Porter,20,female,3996.21
2902,Christopher Love,44,male,4545.08
2903,Brenda Smith,44,female,6507.67
2904,Julia Kim,34,female,9002.33
2905,Brittany Johnston,25,female,6893.21
2906,Debbie Richards,42,female,6582.67
2907,Matthew Ballard,13,male,6179.33
2908,Amanda Vargas,19,female,9769.61
2909,Emily Jackson,43,female,4066.26
2910,Jennifer Allen,32,female,7936.68
2911,Hannah Jenkins,65,female,5422.99
2912,Cameron Mendoza,55,male,8138.44
2913,David Lee,37,male,4854.94
2914,Alejandro Jenkins,54,male,6307.24
2915,Teresa Carpenter,47,female,7267.91
2916,Michael Holt,63,male,4527.53
2917,Connie Perez,48,female,5864.7
2918,Steven Morris,19,male,10479.95
2919,Aaron Henry,18,male,10010.68
2920,Oscar Burnett,27,male,4244.66
2921,David Young,68,male,10922.35
2922,Matthew Torres,24,male,8383.3
2923,Theodore Ruiz,35,male,5334.04
2924,Andre Schultz,71,male,5293.65
2925,Russell Mitchell,52,male,10606.79
2926,Nancy Calderon,50,female,8348.67
2927,Ebony Lowery,74,female,10032.32
2928,Alfred Padilla,60,male,4622.63
2929,Melissa Campbell,71,female,10803.18
